sentence	label
What is the movie schedule for films in the neighbourhood	6
Ultra Metal에 앨범 추가	0
Play me a song from the fourties movement	3
현재 영화 시간보기	6
Is Live Forever : 가장 가까운 영화관에서 1 분 만에 상영하는 Brit Pop의 흥망	6
내 French N 'Heavy 재생 목록에 trey gunn 곡을 추가하세요.	0
Johnny Paycheck의 50 년대 음악을 즐기고 싶습니다.	3
영화 일정보기	6
실내 비스트로에서 노스 다코타의 레스토랑 예약	1
2 월 날씨는 어떻습니까? 2034 년 8 월 삼나무 산 황야	2
지금부터 1 시간 후 Nimule-Nationalpark 근처에서 폭풍우가 올 것으로 예상됩니까?	2
Is snowfall forecast in PA?	2
The Blood Stain은 언제 영화관에서 상영됩니까?	6
이 앨범 평가 0 점	4
가장 가까운 영화관에서 사기꾼 찾기	6
계모의 찬양 사가 6 점 만점 2 점	4
브런치 시간에 가장 가까운 영화관의 영화 목록	6
The St. Francisville Experiment를 상영하는 가장 가까운 영화관을 찾으십시오.	6
add artist rob dougan to electroNOW	0
비디오 게임 인 All Broken Up and Dancing을 찾으십시오.	5
Is it warmer in Lothian Island Wildlife Sanctuary	2
악의 축 및 기타 자극적 인 국가의 요리 6 점 중 1 점을 평가하세요.	4
Show me the lowest price for the game Sinatra Reprise: The Very Good Years.	5
The Cure for Death by Lightning에 별 1 개 제공	4
Tell me the weather forecast for Korona	2
lastfm에서 Iris Dement의 테마 기반 2015 음악 재생	3
재생 목록에서 음악 재생 Electronic Gaming	3
Where can I find the game KAAKAI Newspaper	5
이 소설에 4 점을주고 싶다	4
현재 시리즈에 3 점 제공	4
가까운 영화에 대한 영화 시간을 찾습니다.	6
Gie이 교과서 3 stars	4
Crash Landing 책을 읽고 싶습니다.	5
콩고 공화국에서 2 초 안에 더 쌀쌀해 질까요?	2
Book the best halal restaurant in Slovakia for brigitte taylor, katelyn and natalie on jun. 2.	1
The Toucher and Rich Show 검색	5
사우스 캐롤라이나의 더 포트에서 11:16:07 예약을 원합니다.	1
Play me an ep from 2005.	3
오하이오가 더 추울까요	2
세밀 베이의 상위 5 곡을 연주하세요	3
앤드류 다이아몬드의 음악 좀 틀어 줄래	3
Something for the Birds를 상영하는 영화관	6
1 월에 풀 리아를 제공하는 레스토랑에서 예약을 예약하세요. 24 일	1
태평양 극장에서 애니메이션 영화를 상영하는 것	6
Show Game of Death II는 어디에서 찾을 수 있습니까?	5
Last Fm에서 Dave Mason의 사운드 트랙을 재생합니다.	3
I rate the book Time and Stars  two points	4
3 명의 별 4 개	4
11 명의 패션 카페를 예약하세요.	1
영화 되감기 TV 프로그램 찾기	5
내 와인 및 식사 재생 목록에이 곡 추가	0
Calistoga CO에서 식사를 위해 saucisse를 제공하는 바에서 1 인용 테이블 예약	1
The Party Scene 앨범을 찾아주세요	5
현재 위치에 대한 추위 예보는 무엇입니까	2
여기에서 내 재생 목록 펑크에 트랙 추가	0
내 Another Glass 재생 목록에 Tsubasa Imai 추가	0
Gibraltar : Britain in the Sun의 사운드 트랙은 어디에서들을 수 있습니까?	5
Play the song Long Live Love	3
What's the weather forecast for Porphyry Island Provincial Park right now	2
book a stracciatella provider coffeehouse  for 10	1
Svalbard와 Jan Mayen에서 9 인용 테이블을 예약하세요.	1
Find the show titled The Most Charming and Attractive	5
Find Confusion Bay.	5
Play Techno on Lastfm	3
Akira The Don의 상위 5 위를 플레이하세요.	3
재생 목록 A Mis Niños de 30 재생	3
그루브 상어에서 음악을 틀어보세요.	3
포르투갈의 Dutchess Manor에서 6 명 예약	1
Wendell에 대한 예측은 어떻습니까?	2
What's the forecast for Spenard, GU?	2
My this is trey songz 재생 목록에 Fra Mols til Skagen 추가	0
위스콘신 일기 예보보기	2
내 이것이 kudai 재생 목록에 열정을 추가하십시오.	0
방크 다르긴 국립 공원 일기 예보는 어떻습니까?	2
이 아티스트를 cynthia의 신선한 발견에 추가	0
Frontiers in Ecology and the Environment라는 TV 프로그램을 찾으십시오.	5
Meadowood의 The Restaurant에서 아르메니아에서 7 인 파티를 예약 해 줘	1
neva, alice, maggie parker를 위해이란의 한 장소를 예약하고 싶습니다.	1
치킨 프렌치가있는 바에서 7 인용 자리 예약	1
현재의 무용담을 평가하십시오 4	4
여기 바람이 불지 말해줘	2
Groove Shark를 사용하여 90 년대 음악 재생	3
Where can I find Richard the Lionheart: Rebellion?	5
이 아티스트를 Domingo Indie에 올려	0
Leroi Moore의 최고 기록 재생	3
나에게 saga St. 다른 곳을 보여줘	5
Hover Car Racer에 별 6 개 중 2 개 기록 제공	4
이 소설 6 점 만점에 5 점 평가	4
영화관에서 미안해 영화 시간 보여줘	6
제 1 회 콘서트 그림이 있나 Oh Yeah! 1999 년?	5
Remedial Chaos Theory, 사운드 트랙 찾기	5
'터치 다운을 기다리는 중', 책 찾기	5
터크 스 케이 커스 제도의 최고급 레스토랑에서 식사를하고 싶습니다.	1
When is For One Night playing at Loews Cineplex Entertainment?	6
내 Nuestros 80 재생 목록에 Manuelita la tortuga 추가하기	0
Go to After Dusk They Come 	5
21 주 후 엘리너, 크리스털 터너, 니타는 멀리 떨어진 캘리포니아의 술집에서 독일 음식을 먹고 싶어합니다.	1
50 년대의 Sonu Niigaam 연주	3
Keene에 대한 예측을 확인하십시오.	2
How is the weather going to be in Pearblossom.	2
내 eletro br 재생 목록에 노래 추가	0
To Heart 2 검색	5
ARIA Music Show 게임이 필요해	5
지금부터 11 시간 동안 망고에서 최고 등급의 베이커리 8 명 예약 해줘	1
그림 찾기 테디 럭스 핀의 모험	5
내 현재 위치의 2020 년 8 월 8 일 일기 예보는 어떻습니까?	2
제임스 시티의 현재 날씨는 어떻습니까?	2
현재 소설 2 점 평가	4
내 사이키델릭 록 재생 목록에 스티브 알 비니 앨범 추가	0
FM 20시에 식당 예약이 필요해	1
Slacker를 사용하여 70 년대 음악 듣기	3
나는 6 점 만점에 0 점으로 호주의 계란 수집과 새 생명을 평가합니다.	4
Add this tune by Rafet el Roman to my Latin Pop Rising playlist.	0
현재 앨범 별 6 개 중 3 개 평가	4
밤 재생 목록에 roel van velzen을 추가합니다.	0
Netflix에서 음악을 재생합니다.	3
다른 티켓 찾기 게임	5
아티스트를 메리 제인으로 뽐내는 아티스트 추가	0
쇼 김현중 음반을 찾아주세요	5
세르비아의 날씨는 어떻습니까	2
이 확장 플레이를 Women 's Lit 재생 목록에 추가하십시오.	0
안개가 있는지 확인해야합니다.	2
Eminence에서 4 인용 레스토랑을 예약하고 싶습니다.	1
마르크스주의와 여성 억압에 6 점 만점에 0 점	4
한 시간에 8 인용 Irvington의 Nuts on Clark을 예약하세요.	1
영화 일정이 어떻게 되나요?	6
남 수단 Tiplersville의 풍속은 얼마입니까?	2
Itunes에서 음악 재생	3
Troopers Three가 언제 예정되어 있는지 알려 주실 수 있습니까?	6
저는 볼링 그린에 있습니다. 가까운 1 인용 레스토랑을 예약하세요.	1
버뮤다에서 Jan과 I 근처의 푸드 코트 예약	1
찰스 왕의 사진을 보여줘	5
Adobe Brackets 사운드 트랙 찾아보기	5
메릴랜드의 일기 예보는 어떻습니까	2
해당 지역의 영화 상영 시간 목록을주세요.	6
PW에서 도보 거리 내에 더 쌀쌀해 질까요?	2
2003 년의 노래 재생	3
Black Lamp라는 사가가 필요해	5
재생 목록에 아티스트 추가 Classic Punk	0
Vimeo에서 느린 록 음악 재생	3
Boiling Spring Lakes에서는 쌀쌀해야합니까?	2
모든 00s 재생 목록에 탭퍼 zukie 추가	0
Lights Out 사가 보여줘	5
Saurials의 사가 노래를보고 싶습니다	5
브라질의 20 년 1 월부터 온대를 알고 싶습니다	2
여기는 우유의 Andrés Calamaro입니다	0
국내 애니메이션 백과 사전 별 6 개 중 4 개 평가	4
My Song Goes Forth 재생 중	6
가장 가까운 영화관에서의 The Couch Trip입니다	6
Joe Meek의 죽음의 삶이라는 TV 시리즈 찾기	5
Janove Ottesen의 Vanlose Stairway 재생	3
현재 교과서에 별 0 개를주고 싶습니다	4
이 책에 별 1 개를주세요.	4
오이스터 바를 예약하고 싶어요.	1
좋은 영화 시간.	6
Tied to a Star라는 사운드 트랙을 찾습니다.	5
시간의 유배 자 책 검색	5
노스 캐롤라이나의 Original Spanish Kitchen에서 먹고 싶어요	1
영화 일정을 확인하고 이웃 영화관에서 방영되는 애니메이션 영화를 찾으십시오.	6
Scream of Stone 재생은 몇시입니까?	6
오후 8시에 Swiss Army Man과 함께 Dipson Theatres를 찾으세요.	6
Odetta Holmes에 금속 여성 추가	0
사우스 다코타는 흐릴까요?	2
42 주 동안 날씨가 현재 위치에서 얼마나 멀리 떨어져 있습니까?	2
The Archivist 별 6 개 중 3 개 평가	4
13 년 최고의 공상 과학 소설에서 무용담 같은 것으로 6 점 또는 5 점이 필요합니다.	4
bettie의 글로벌 펑크 플레이리스트에 SITA를 추가하세요	0
Shagrath의이 곡을 오지에 검은 안식일에 추가	0
kickass metal에 트랙 추가	0
Danni Bassan의 Spotify 재생	3
리듬 앤 블루스에 아티스트 스티브 크롭 퍼 추가	0
The Supernatural Events on Campus라는 비디오 게임을 찾고 있습니다.	5
Heartland Country라는 재생 목록에 Blood On The Face를 추가 할 수 있습니까?	0
가장 가까운 영화관에서 영화를보고 싶어요	6
비디오 게임 ESPN Major League Soccer를하고 싶습니다.	5
Trac 사진 가져와	5
Laverne의 Rapcaviar 재생 목록에 노래 재생	0
샹송 음악을 틀어 봐.	3
드레스 바흐 바누아투에서 저녁 시간을 찾는 예보는 어때?	2
최고의 caleigh peters를 재생하십시오.	3
초콜릿 레인 창의력 보여주기	5
투발루의 스탠스 베리 공원에서 지금처럼 날씨는 언제 온화할까요?	2
The Starship Trap 5 성급을 평가하세요.	4
White Bread Black Beer라는 TV 시리즈를 찾으십시오.	5
내 재생 목록에 Visjoner를 올드 스쿨 메탈에 추가하고 싶습니다.	0
Come on Feel the Lemonheads를 내 살사 클래식 재생 목록에 추가합니다.	0
I Can Hear the Sea 영화보기	5
ilene과 aisha와 함께 Kit Carson에서 카 피콜로를 제공하는 레스토랑을 예약하세요.	1
이르마의 날씨는 어때	2
그녀의 묘비 사진에 5 점주기	4
Archie의 일기 예보를 알려줘	2
레닌에 관한 3 개의 노래 앨범을 보여줘	5
05:51:52에 5 인 파티를 위해 중국에서 높은 등급의 스테이크 하우스를 예약하세요.	1
이 Ricardo Villalobos 트랙을 표면 아래에 추가하십시오.	0
Lastfm에서 Slow Rock을 재생합니다.	3
The Complete Fillmore East Concerts를 찾고 있습니다.	5
이 곡을 게스트 목록 TaKe에 올려	0
Lastfm을 열고 노래를 재생하십시오.	3
앨범 Remember Shakti – The Believer를 재생합니다.	3
내 현재 소설 평가 6 점 만점에 0 점	4
현재 책에 6 점 중 0 점 제공	4
Is it going to hail in Mount San Jacinto State Park	2
Tad Kinchla 사운드 트랙 재생	3
Rate the current essay a five	4
Play a song off the Nicht Sprechen album	3
쇼 Donkey Town 찾기	5
Hank Williams : The Show He Never Gave를 어디서 볼 수 있나요?	6
내 Crossfit 재생 목록에 The Soul Sessions Volume 2를 추가하십시오.	0
Back to the Future의 사운드 트랙 재생	5
Sebastien Grainger & The Mountains은 어디에서 찾을 수 있습니까?	5
Deezer에서 음악 틀어 줘	3
Sixty Lights 연대기에는 5 점, 최고 평점 6 점을 부여합니다.	4
B & B Theatres의 영화 일정을 확인하세요.	6
Zvooq에서 2002 년 David Silveria의 노래를 재생합니다.	3
이 소설에 0 점	4
Keep Your Right Up 노래 재생	5
이전 에세이를 별 6 개 중 1 개 평가	4
여기 주변에서 영화 상영 시간은 몇시입니까?	6
가장 가까운 영화관에서 상영되는 애니메이션 영화	6
Zen Focus 재생 목록에는 David Franj가 필요합니다.	0
play the Ocelot record using Zvooq	3
야외 레스토랑을 예약하십시오.	1
7 월 13 일 버몬트 주 Walsenburg의 일기 예보는 어떻습니까?	2
I'd like seats for ten at a highly rated brasserie in Kyrgyzstan	1
rate the current book five of 6	4
12 개의 Odd Future Songs를 Club Hits 재생 목록에 추가합니다.	0
다음 주 시카고 펌프 룸에서 5 명 예약하기	1
Iheart 플레이	3
Greatest Time of Year라는 영화를 찾습니다.	5
Willy and the Poor Boys는 어디서들을 수 있습니까?	5
play 1981 music on Last Fm	3
Latin Pop Rising 재생 목록에 평온함을 추가하십시오.	0
4 월 27 일 멕시코에서 멀지 않은 곳에 안개가있을 것입니다.	2
내 이름은 브레인 브라이언을 끌어 올 수 있습니까?	5
현지 영화 일정이 어떻게 되나요?	6
rate The Sunrise Lands a zero	4
내일 Kanwar Lake Bird Sanctuary는 얼마나 더울까요?	2
What time is Living Is Easy with Eyes Closed playing	6
Goodrich Quality Theatres의 애니메이션 영화 상영 시간.	6
당신이 여기 있었으면하는 소원을 찾아보세요.	5
Reggae Classics 재생 목록에이 아티스트 추가	0
페드로 나바자를 플라멩코 파티 재생 목록에 넣습니다.	0
로드 투 더 스테이지는 어디에 있습니까?	6
Play a 1958 soundtrack by Rudolf Schenker on Netflix.	3
점심이라는 재생 목록에 태평양 블루스를 추가하고 싶습니다.	0
인근에서 어떤 영화가 예정되어 있습니까?	6
Play me a song from 1968 on Spotify	3
Valentyne Suite 찾기	5
Add Amir Khan to my playlist Acoustic Blues	0
디지털 챔피언 찾기 : 배틀 복싱	5
이 앨범에 6 점 만점에 5 점 제공	4
평화 재생 목록에 Monster Bobby의 트랙 추가	0
